2,21.350802098040052,50.303823638145985
3,22.94317931575541,69.09386705710679
4,22.751096789263627,59.48900233124281
5,22.800219562938242,63.04838068715029
6,24.001761173225027,58.190821143327284
7,21.788658072097494,63.896200470115346
8,20.87547622425227,57.684849992077666
9,22.547954960596417,39.10237396118614
10,20.267749673523753,46.88625190332153
11,14.80120773159174,33.60233478527564
12,11.65830810566219,35.472370842318256
13,11.401746709960365,24.220618333121827
14,11.126252017526792,26.829745406755393
15,11.07779468359545,27.629241216912526
16,11.424614595126643,25.415558597057625
17,10.842098194974987,21.01292320205286
18,12.043312246139292,38.181478534189864
19,11.0505123930412,27.416339207898208
20,11.348318658993959,21.33777597773845
21,13.219187303259876,34.50523831831861
22,12.311307854522335,32.577419990124966
23,9.906689178276455,38.41423352369085
24,9.181620331811938,37.11437788500065
25,10.617205210345425,41.80549714967469
26,9.304098044757637,34.47311622415724
27,10.12819845508122,46.269762056363696
28,9.392146855206121,52.69797150564983
29,10.220862157196532,25.084934902537885
30,8.759011347505549,25.551116739454503
31,9.801160400565747,57.0175934714996
32,11.100549071348176,40.3899256069236
33,9.14406805736819,36.850349213208844
34,9.130879262432709,43.32540892794871
35,10.96123156516306,76.7723700541868
36,9.070182534125014,51.98335852121436
37,10.912513068926597,19.4291754562448
38,12.675780567140293,28.65736120672345
39,13.602787993912939,39.06222084687901
40,9.487061957108565,33.256814261372156
41,9.633049127280287,38.27757413836669
42,8.897998502816222,81.63953857035418
43,10.479179752608882,37.47379904654629
44,8.602134128236886,17.788460085926083
45,9.328944727202371,26.48091652351192
46,12.60201903202773,29.44466958055267
